Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Recommended,Year,Month,Season,Cleaned Review,Sentiment Score,Sentiment Label
economy class,3.0,5.0,3.0,1.0,1,no,2023,1,winter,not verified i find ba incredibly tacky and constantly looking for way to get money out of customer i have travelled using major airline my whole life and although i know it sound silly when on a 4 hour flight on a major airline you do expect some form of beverage or snack a a curtesy and a port to charge your phone and not have to pay insane price for luggage there wa no inflight entertainment and the aircraft wa very snug when i challenged why i had to pay for my own drink and why no inflight entertainment i wa told it wa a short haul fight my sister met me from cairo which is an hour and half flight and flew egyptair and somehow received luggage allowance drink food and inflight entertainment a well a a usb port to charge their phone ba i now realise stand for budget airline staff were great what you got for your money not so much,0.12559523809523812,positive
premium economy,3.0,4.0,1.0,3.0,1,no,2022,4,spring,trip verified flew atl to lhr 8th jan 2023 wa unlucky enough to be on board a 23 year old 777 refit gave it a decent ife screen and the seat looked decent although combine the ife with the cheap and nasty earbuds and any movie can be ruined headrest wa great just a pity little padding is used on the seat a my wife and i were very uncomfortable the leg room in general is poor especially when passenger keep their seat reclined from start to finish zero room aircraft wa tired rubber spacers falling out silicone sealer falling apart in the toilet toilet seat old stained rubber on arm rest wa hanging off no post take off drinkssnacks offered meal wa sent out after a couple of hour wa poor chicken cube that reminded me of dog food mashed potato that were purified within an inch of their life stale rock hard roll salad which wa rice and carrot dried cracker with no cheese kid meal wa just a sad tiny leaf salad with enough dressing to refloat a shipwreck coffee creamer wa given with the kid meal snack wa decent for the adult bagel with cheese and egg hot and tasty kid snack wa a green wrap with spinach and onion in it very very poor mix the food ba service with a grunt being crammed into a seat for 7 hour landing at a remote stand and enduring a bus to the terminal and ba in my opinion is terrible this flight wa so disappointing other than one great member of cabin crew everything else wa just average,-0.1358564814814815,negative
economy class,1.0,1.0,1.0,1.0,2,no,2023,1,winter,not verified great thing about british airway a380 is the economy section upstairs get this if you can a it allows you to have small stowage cupboard at the window seat despite being not very old the a380 looked tired inside broken side stowage a seat that reclined uncontrollably and slow to react ife the food wa supposed to be christmas dinner 3 wafer thin bit of dry turkey 4 over cooked sprout and some cubed potato poor in taste and quality mousse desert wa great though slight issue during the snack meal ordered a child option which wa marked a such regular meal arrived a well and they were exactly the same asked a crew member to be told the difference wa the sticker on the box staff were ok couple decent but mostly just ok overall ba just seems a tad cheap these day great to sit upstairs but that wa where the enjoyment ended just seemed a bit dull and like ba are just an average airline,0.07512327416173568,positive
economy class,3.0,2.0,3.0,3.0,2,no,2022,12,winter,not verified the staff are friendly the plane wa cold we were shivering they gave light blanket but they were not enough meal were basic entertainment wa basic luggage is delayed today is day 6 and ba staff over the phone say call after 72 hour tracking system is very vague had to extract information from staff that they arrived to vancouver on jan 2nd i offered to collect baggage but very vague answer call the airport asked her for ba phone number at yvr but she said we dont have a phone number for you to call call the main airport their policy state you can make a claim only after 21 day,-0.08712121212121213,negative
economy class,1.0,5.0,1.0,1.0,1,no,2023,1,winter,trip verified probably the worst business class experience ive ever had on an airline just a few of the issue required to purchase seat on international club world business class this wa not made known during the ticket purchase process and cost me an additional 600 on a single leg lhrlax for a family of four given the very strange business class seating layout on ba a380s leaving the seat selection to change could have been disastrous for my family ridiculously long boarding time on even small aircraft on my vielhr leg the boarding time for the a320 wa over 50 minute long leading to a delayed departure there wa no urgency on the part of staff to speed up the boarding time severe overcrowding in the boarding area in satellite c of terminal 5 at heathrow boarding staff would not allow passenger to enter the roped off queue area before boarding i have no idea why not and so crowding wa extreme the overall boarding area wa far too small for an a380 and i believe this satellite wa designed and built after the first a380s were delivered online checkin in advance of flight appears to be completely broken i wa urged repeatedly on the ba website and via email and text to upload my covid document even though at the end of 2022 there are no covid document required for travel after i filled in basic contact information on the website and did not upload any covid documentation i wa informed several hour later that my covid document have been verified i then received another text message urging me to upload my covid documentation on the vielhr leg the shopbacom page that one is directed to after attempting to connect to wifi on the plane indicated ridiculously incorrect remaining flight time over six hour and then four hour just before landing ba lounge for club europe and club world at heathrow are often seriously overcrowded furniture and carpeting and other finish in the club are worn or dirty that said the food in the lounge wa of pretty good quality the food quality in ba lounge at heathrow may be the only redeeming thing about this airline onboard food and beverage service wa far below average for international business class terrible one might say on the lhrlax leg there wa no premeal beverage service and there were no midflight beverage service at all unlike most business class offering on other airline there wa no taking a meal order by flight attendant at the beginning of the flight meal were brought out haphazardly shortly after take off with the chicken or fish type of meal selection similar to economy class there wa no coffee or tea service after meal food quality wa poor with the prelanding snack of a ploughman lunch being downright disgusting there wa no beverage or bar setup in the galley area beverage available to passenger during the flight a is standard on most international business class offering even bottle of water seemed be hidden away requiring one to ask the flight attendant for water i wont comment on the bizarre seating layout on the a380 a others have rightly panned the awkwardness and extremely poor design of the seating the seat are not 6 2 long a stated on the ba website and i found the seat too short for my 6 2 height the priority luggage tag were not followed in the baggage delivery,-0.07168095238095236,negative
business class,1.0,2.0,1.0,1.0,1,no,2023,1,winter,trip verified definitely not recommended especially for business class the seat are ridiculous and small the food is mediocre if that and good luck with the internet even if you pay for full internet for the entire flight the service however ha been great my attendant saved me from cry i dont know who designed this aircraft but in this expensive business class in order to move out of you middle seat to go to the bathroom you must rudely climb over the person leg sitting in the aisle seat your seat is like an enclosed tiny cubicle with no storage space ive unfortunately traveled british airway business class at least 4 time within the last 4 month never again unless there is no other choice by the way the business class lounge south at heathrow is a cattle pen,-0.0300438596491228,negative
business class,2.0,5.0,2.0,2.0,1,no,2023,1,winter,trip verified ba shuttle service across the uk is still surprisingly a good product when compared with ba long haul that doesnt always get the best of comment at time it reasonable priced work well fresh crew and no queue or long distance to walk i dont know why they still offer a covid style bottle of water and snack when just stretching to a cup of tea and snack would be great add on for this service currently they have an on line sky cafe but it too fiddly to work or get connected in short trip,0.32222222222222224,positive
economy class,4.0,5.0,3.0,5.0,4,yes,2023,1,winter,trip verified i must admit like many others i tend to avoid ba long haul where possible due to the many poor review but had my first ride on a ba a380 the other day so it wa an exception what can i say aircraft immaculate and economy seat really comfortable but thats about it ife didnt work but wasnt that interesting anyway i got the map screenshot for a while lunch wa poor quality but plenty of nice white wine and other alcoholic drink made up for it cabin crew pleasant but poor grooming let them down some skirt some trouser suit some long sleeve some short some jacket some waistcoat some cardigan on at time and all in all they could have done better i think baggage delivery wa really quick summing up well i am still not coming back to ba not yet maybe the old charm will return soon,0.09733796296296297,positive
economy class,5.0,3.0,1.0,5.0,4,no,2022,12,winter,not verified when will ba update their business class cabin 8 across on a 777 it is not so much travelling facing backwards a it were but the cabin staff having to pas food tray across the front of passenger paying business class fare a for having to pay to reserve a specific seat an antiquated idea the cabin staff were fine food acceptable checkin ok and business lounge breakfast acceptable the lack of space in the seating area small screen and disfunctional entertainment equipment disappointing having to step over the reclining passenger foot is not attractive,-0.019047619047619042,negative
business class,3.0,4.0,4.0,4.0,3,no,2022,12,winter,trip verified paid 200 day before flight for an upgrade from economy to premium economy at checkin they could not find my booking so a little wait while they rang someone who explains on the upgrade you get deleted from the system the checkin agent see took about 5 minute to resolve seat wa nice enough stowage pocket in front a bit small food wa reasonably nice shame that the bathroom is all the way back through economy and there is a bit of a queue ife system is good but selection mediocre worst part of the flight is that at cpt so we were on a remote stand and bussed in through passport control quickly but then it took an absolute age to get our luggage which ruined what would otherwise have been a reasonable flight upgrade wa worth it at 200 maybe 300 it a long flight but their offer of 2000 or whatever for premium economy is comedy pricing score before the luggage fiasco would have been 7 or 8 10 with the luggage fiasco i cant rate it more than 410,0.08411458333333333,positive
premium economy,3.0,4.0,4.0,2.0,3,no,2022,12,winter,trip verified ba website did not work weirdly deleted my flight from upcoming flight on the day of departure chaos at cape town airport with hundred queuing a the computer were down chaos at the gate no queue management for premium passenger very nice new a350 with smart new club suite champagne warm cabin crew said it impossible to serve it cold which is not true a air france manage it disappointing meal wine served so late after the food you have finished by the time it arrives cheese ice cold and tasteless why cant the champagne white wine be in the fridge used for the cheese good ife system but mediocre film selection disappointing breakfast overall 3 10 flew air france business the month before which wa way better so sad whats become of ba,-0.13000996358139214,negative
business class,4.0,3.0,2.0,1.0,2,no,2022,12,winter,trip verified absolutely terrible experience with british airway after a short flight from london heathrow to frankfurt they couldnt get my suitcase to me in time for my next flight on cathay pacific to melbourne despite a 3 hour gap between the two flight told me they would arrange for the suitcase to be transferred directly to melbourne instead it got to hong kong and left there when they finally tracked it down they sent it back to london all happened over christmas so very stressful yet minimal communication from their team while the plane crew may be lovely the service outside of this ha been nothing short of dreadful and if given the option i will avoid flying with them in future,-0.09097222222222223,negative
economy class,3.0,3.0,3.0,1.0,1,no,2022,12,winter,trip verified vancouver to delhi via london we were booked to fly from vancouver to new delhi via london heathrow on dec 22nd we received an email on dec 20th informing u about the industrial action in the uk i called to find out how it may impact our travel the representative kind of scared u of being possibly stranded during our travel and offered u a full refund we called again to confirm about other option but he did not offer any other solution we asked to cancel our ticket and he told u about the cancellation fee we booked new ticket with another airline with double the cost a our trip wa urgent simultaneously he told u he no longer can cancel our ticket on the system but promised u he will make it happen because he told u we would get a full refund he processed the cancellation 5 hour later he emailed u that the ticket couldnt be cancelled and suggested we cancel our new ticket once he found out they were with another airline we lost 1000 from cancelling the new ticket now the representative claimed that he never said there wont be any service available and asked u why we were worrying about the industrial action and that other arrangement will be made if there were any issue this wa new information never given to u before we kept our british airway ticket the next day we asked to speak with the manager and report that we were misguided about the whole situation we never heard back from the manager a we logged in to checkin 15 hour before take off we found that our van lhr flight wa cancelled due to the bad weather in vancouver we did not receive any email from the airport nor the airline about this change we called ba again and asked about rearrangement for our flight to which they offered rebooking with an additional 7001000 per person price difference and the date offered were about 7 day after our original flight wa supposed to leave additionally to cancel the rest of the flight with them which we could not reach since our first flight wa cancelled we had to pay about 1000 cancellation fee to get a refund we were very frustrated with the overall experience and no accommodation nor accountability a they wanted to charge u for any service or change possible we were on the phone for 15 hour while other flight that we could have booked were getting sold out the customer service person would take 1520 minute for real to search up each question or option we asked about it ha been a frustrating experience we lost time and money and it ruined our holiday completely we then demanded to speak to the manager who again did not want to take any accountability for their team and gave u a small discount on the cancellation fee in total we were on the phone with them for 2 day back and forth without any resolution we felt misguided and misinformed with their unfair policy towards their customer we did not feel taken care of at all we had to pay the price for the misinformation and the flight we did not cancel ourselves after all this trouble we spent christmas without our family and the missed the urgent reason we were travelling for,0.020545454545454554,positive
economy class,3.0,3.0,3.0,2.0,1,no,2022,12,winter,trip verified old a320 with narrow pitch flight perfectly on time with constant announcement from cockpit friendly staff free chip and water quick luggage delivery at t5,0.2869047619047619,positive
economy class,3.0,3.0,2.0,4.0,5,yes,2022,12,winter,trip verified another ba shamble started off well with excellent check in at first at t5 mid afternoon so avoided the early morning evening scrum into the concorde lounge excellent service again great choice of cocktail wine etc food ok a bit overcooked but pretty reasonable called to the boarding gate chaos people jostling for position to get on the plane people with child under 5 called before the 8 people in first bankrolling the flight and most of them well over 5 we get on to be told that none of the light in first can be dimmed at all so the light were on all night it wa like being detained and interrogated excellent wine and champagne selection dinner menu handed out ill have the prawn cocktail to start please no you wont a theyve only loaded one for 8 people and the guy in 1a got it i bet he felt like hed won the lottery ok ill have the beef wellington basically a freezing slice of beef with some lettuce main ill have the curry no you wont a theyve substituted that with christmas dinner im going to the maldives to get away from christmas i ended up with short rib that were inedible no salad starter no water offered no bread roll i just couldnt eat it so basically my husband and i have spent 20000 on 2 return seat to be blinded by light on and left starving no apology watch out ba a virgin start flying direct in october a always you rest on your laurel and treat your customer like idiot,0.20987654320987661,positive
first class,2.0,2.0,1.0,3.0,1,no,2022,12,winter,not verified ba cancelled my flight home to heathrow on dec 19th on the face of it that wa sensible a the weather in iceland wa appalling however what wa not acceptable wa that the flight wa cancelled only 4 hour before take off time by which time i wa already struggling through dreadful driving condition to get to the airport i got nowhere near before the condition became too bad if they had taken advice they would have spared everyone the need to try and travel on road that all ended up closed i am now booked onto the flight on the 21st and downgraded for my sin having checked today a i type they have not cancelled the flight on the 20th despite the road to keflavík being closed do they not check these thing any help from ba offered not really,-0.225,negative
economy class,2.0,3.0,3.0,1.0,1,no,2022,12,winter,not verified ba cancelled my flight home the last flight of the day into heathrow and tried to push me onto another flight to london city 3 hour later my car wa at heathrow i didnt want to try and cross london late at night on public transport with luggage especially a there were rail strike announced around that time i had to book a flight home with lufthansa which cost 500 for an economy seat but at least it got me home to heathrow all be it another terminal on the friday night so i could get home to family i still have had no news on a refund of the 500 2 month on it such a shame flying ba used to be such a pleasurable experience ba have cancelled or moved one leg of every journey weve booked this year we are regrettably have to use other airline now which have much better reliability and customer service,-0.02045454545454545,negative
business class,3.0,4.0,3.0,1.0,1,no,2022,10,fall,trip verified turned up 35 hour in advance terminal 5 at london heathrow wa already carnage 100 of people trying to check in only 5 desk manned long queue at security due to only 4 line open people stressed pushing shouting and flight delayed by 2 hour according to pilot delay due to suitcase all needing to be loaded missed connecting flight in doha 12 hour wait til next one received a voucher approx 6 for the whole day arrived 1 day later my suitcase didnt arrive with me filed a claim at the desk for 5 day no update no information no offer of compensation and no solution offer i now have a spoilt holiday many personal belonging are gone xmas gift missing extensive expense i dont know if i will be reimbursed beware with ba expect low level or zero customer service old plane and zero help if anything go wrong or missing i will personally avoid ba in future at all cost,-0.021052631578947368,negative
economy class,2.0,2.0,2.0,1.0,1,no,2022,12,winter,not verified boarding at gate at lgw they called group 1 to board we were world traveller plus group 3 then called anyone in group 26 whereupon everyone else surged forward why have numbered boarding group if you dont use them cabin crew treated passenger a an inconvenience a they moved about the plane at one point a passenger wa coming out of the toilet a a crew member approached and the crew member just pushed the door closed pushing them back into the toilet a they went past and without even a word no acknowledgement when you stood aside to let them past service we were in the final row of six in wt which ha a total of 48 seat the lunch meal wa brought out and we were the last people to be served not unusual for back row seat but when it came to u there wa only the vegetarian option left of the 3 menu option cabin steward said that they had only been given 48 wt meal there wa a second hot meal served before we landed again the same server got to u last and again there wa only a vegetarian option left i asked if it might not have been possible to commence serving this second meal from back to front so that we had a choice for at least one meal and she said she hadnt thought of that food some of it wa inedible vegetarian cannelloni had pasta so thick and uncooked neither of u could eat it the bread roll wa crispy like toast in the bottom half and soft in the top half only thing i could eat wa the baby bel in between meal snack consisted of a 2 biscuit pack of shortbread pretty basic drink they ran out of red wine 4 hour into an 11hour flight toilet there wa no toilet accessible directly from the wt section we had to walk halfway down the plane through economy to reach a shared toilet we flew virgin atlantic 2 month before in equivalent premium economy and it wa so much better organised boarding sparkling wine or orange on boarding water or orange in ba food option available even in last row seat better food proper glassescups for drink dedicated toilet access help yourself snack helpful service from cabin crew we will not be looking to fly ba over virgin in future,0.03616898148148148,positive
premium economy,4.0,1.0,1.0,1.0,1,no,2022,11,fall,trip verified missing baggage customer service wa the worst ive ever experienced i arrived back in phoenix on sunday evening and air tag showed my bag arrived on monday but it took three more day before they were finally delivered i understood that due to delay caused by freezing fog in london my luggage did not make it onto my final flight i filled out the required form at the phoenix airport and then attempted to fill one out online where i received a message saying that the bag had already been reported missing and to enter the tracking code that had been sent to me via email but no email wa received i made phone call daily and wa told a message wa sent and i should hear back within 24 hour finally the email with the tracking number wa received on tuesday night i went online with the tracking number on wednesday and it requested that i provide the same information that i had given them on the form at the airport my luggage wa finally delivered on thursday afternoon,0.011666666666666674,positive
premium economy,3.0,5.0,4.0,1.0,4,no,2022,12,winter,trip verified british airway are not the flag carrier they used to be the checkin staff at the club europe area did not display any premium service and did not provide a good overall service the gallery south lounge wa very busy but the food wa very good there is a good array of salad pasta bread and hot food available the festive turkey and ham pie wa particularly good the flight wa delayed a lhr wa very busy on a tuesday evening the boarding process wa stressful due to the lack of any queue management system and the majority of passenger congregating around the gate despite ba using a group system to board it took almost 1hr to board 240 passenger the flight itself wa good with a good club meal service the bar service wa good but it seems that ba have done away with champagne onboard and also in the lounge a menu is handed out prior to departure with a good food offering for the length of flight the food wa very good with beef cheek served with vegetable being chosen ba have always excelled with their catering and this ha not changed the seat is a standard economy seat with a table in the middle seat for club europe a standard practice for ba the seat wa comfortable but with limited leg room the cabin wa clean presentable and tidy with no issue the a321 featured wifi which contains a very good landing page with flight information access to the speedbird cafe menu access to bacom and a good pricing strategy for wither just messaging or streaming also overall the airline is still a good world player but with clear improvement needed with their ground staff the cabin manager wa very good but the other crew in club did not display the expected behaviour in business class she kept touching her face not making eye contact with passenger and seemed uninterested and like she did not want to be there,0.37561327561327557,positive
business class,4.0,4.0,5.0,1.0,4,yes,2022,12,winter,trip verified stupidly tried ba again after a five year gap and paid over 7000 for my wife and i to go to barbados because i thought the new business class layout might rival virgin atlantic on the route about six month ago ba announced they were switching plane to the old antique pushmepullyou layout but it wa too late to reorganise our holiday logistics sure enough we suffered the most appallingly uncomfortable flight with no room eight seat across worn out fitting inedible food and surly fa,0.015151515151515162,positive
business class,1.0,1.0,1.0,1.0,1,no,2022,12,winter,not verified seat horribly narrow 343 on a 777 thankfully the flight wa only a quarter full so wa able to stretch out food and beverage service wa good and it wa great having a proper beer not a cup of froth that overflow cabin crew very good booked a a ba ticket that included travel on qatar airway a well,0.38249999999999995,positive
economy class,2.0,5.0,4.0,3.0,5,yes,2022,11,fall,trip verified glasgow to london delayed by 1 hour my wife and i now accept that a ba flight will be late and delayed very rarely on time a long a you accept this you wont be disappointed planning ahead there a high risk of delay if you are connecting with another airline with oneworld it extremely risky,-0.11249999999999999,negative
business class,5.0,5.0,3.0,5.0,3,no,2022,12,winter,trip verified when i tried to check in online i wa offered an upgrade to premium economy for just under 300 i decided to take it but then the website wouldnt allow me to choose seat or to check in i phoned ba and wa happy that the call wa picked up quickly but i wa then told that because i had changed my booking i had to check in at the airport so we turned up three hour before the flight only to be told that our two adjacent aisle seat in economy had been switched to the middle seat in a row of four in premium the checkin agent wa helpful but couldnt fix and suggested we try the ba desk airside that desk wa understaffed but when we did reach the front of the line we were told to try at the boarding gate at the gate we finally managed to get one aisle seat and one window not sitting together after going through that the flight wa surprisingly good with decent food and very good service we flew back economy which wasnt too bad either the flight attendant were friendly and enthusiastic and emma and daniel who looked after u could not have been better ive obviously learned my lesson about late ba upgrade but everything else wa good,0.25205882352941184,positive
premium economy,3.0,4.0,3.0,3.0,3,yes,2022,12,winter,trip verified i flew from prague to lhr excellent service attentive staff first drink service then meal service choice of three meal later second drink service in reality excellent flight couple of day later i flew back from lhr to prague boarding at lhr t5 wa a total chaos onboard service can not really be called service no curtain between business and economy class which later caused people endlessly passing to get to the toilet meal service could not get more unprofessional 5 row took two guy nearly 30 min to serve constantly interrupted no people passing to the toilet at this time yet i dont know if there wa any meal choice a no one bother talking to you i wa served that afternoon tea consisting of three canapeslike bite and some drink why would we bother serving you also a scone hardly after 5 min plate to be taken away when i asked for my scone it came a a surprise i wa not served any no coordination between the crew crew busy chatting at the galley in reality the service could not get any worse one just must ask what do you pay the premium price for,0.11833333333333336,positive
business class,2.0,1.0,1.0,2.0,1,no,2022,11,fall,trip verified disappointing again especially on business the service is ancient one world lounge are a catastrophe at heathrow business class seat is similar to economy and electronics are very poor onboard,-0.28,negative
business class,1.0,3.0,3.0,2.0,3,no,2022,12,winter,trip verified during both the outbound and return flight we were not offered a decent meal we received a tiny bag of chip and a very small bottle of water what outraged u the most is that during the return flight we couldnt even order any food drink because the card reader didnt function the first and last time well fly with ba,0.06145833333333334,positive
economy class,3.0,2.0,1.0,3.0,2,no,2022,12,winter,trip verified i wa flying to warsaw for one day of meeting and would be flying back out to miami the next day initially my flight wa delayed in denver by 3 hour a such i knew i would miss my connection in warsaw the denver to heathrow flight wa terrible the plane wa dirty i wa in economy i usually fly business or premium economy but on this flight there wa no availability the plane wa only about 23 full and the service wa not good my food wa inedible and the seat very cramped although the middle seat wa open so that made it tolerable when i arrived in heathrow it wa a complete circus passenger everywhere trying to rebook missed connection not only my flight but multiple other flight had missed connection after waiting in line for an hour i wa finally rebooked on another ba flight to warsaw this plane wa the smallest 3x3 plane i have seen packed in like sardine my bag never showed up so i had to cancel my meeting and now have no bag to fly back to miami ba ha shown no desire to help other than to give me standard answer and that hopefully my bag will show up in miami at some point and i can retrieve it from there i mean the bag is sitting in heathrow somewhere with 6 different fight option to get it to warsaw yet ba in unwilling to do anything to expedite getting my bag to warsaw before i leave for miami the next day,-0.010500000000000002,negative
economy class,1.0,1.0,1.0,1.0,1,no,2022,12,winter,trip verified booked a ba holiday to marrakech after posting a negative review regarding my double tier point credit i can now confirm that the point have been credited it took a while but ba did eventually make good on their promise thank you based on thing now being resolved i have travelled on ba since and i am booked to travel to south africa in first class on 2nd january looking forward to the new ba concorde lounge keep it up ba loyalty is indeed a 2way street,0.13106060606060604,positive
business class,3.0,5.0,5.0,4.0,3,yes,2022,6,summer,trip verified extremely subpar service highlight no online meal selection staff pretty much dropped off whatever meal they had and were very rude if a passenger wanted it changed last meal wa delayed to the last 40 minute of flight plate were literally grabbed away i had to hand over my unfinished plate that the staff again dropped on me no apology no offer of a napkin i had to scrounge for a piece of paper to clean my jacket none of the passenger were told to straighten up their seat before meal because the seat before me wa so tilted i could barely keep the plate on the tray without thing slipping off staff walked down with some water and biscuit this got exhausted just before she got to me she just looked at me and walked away nothing further wa offered,-0.025324074074074072,negative
economy class,2.0,1.0,2.0,3.0,2,no,2022,11,fall,trip verified i virtually gave up on british airway about three year ago writing off my avios and opting for other airline but my return flight from heathrow to lisbon this week were very good the aircraft were pretty much full but the service wa excellent and the food surprisingly good a particular shoutout to a flight attendant called jo but all the team there and back were enthusiastic and attentive im going to have to start spending those avios,0.37097222222222226,positive
business class,3.0,4.0,4.0,3.0,3,yes,2022,11,fall,trip verified i wa pleasantly surprised that the airline could maintain a steady schedule with little delay considering the time of the year and the weather the flight from montreal wa my return flight to scotland but i originally booked to fly to and from toronto but the airline helped me cancel and i rebooked for a cheaper flight the inflight service wa pretty decent andthey do offer a blanket and pillow a well they walk through the cabin offering drink and handing out a small snack prior to the leading meal service while the food wa typical air plane food i thoroughly enjoyed my flight and had no issue at all with my flight,0.15946969696969696,positive
economy class,4.0,4.0,4.0,4.0,4,yes,2022,1,winter,trip verified british airway is late their website is atrocious and they wouldnt let me checkin until 24 hour before the flight i have been trying for 6 hour to check in through their website andor find a real person to speak with customer service had such a thick accent i didnt think they were speaking english,-0.15714285714285717,negative
economy class,2.0,3.0,3.0,1.0,1,no,2022,11,fall,trip verified flew from amman to london on nov 14 2022 not sure what type of aircraft it wa my ticket wa economy plus the flight is 5h35m we received exactly 250ml of water and about 10 potato chip the seat did not recline and there wa no entertainment system any other food or drink had to be purchased so we couldnt even get a warm cup of coffee or tea it is the third time i have flown with ba recently and wa unhappy each time but did not write a review will honestly never fly them again if i can help it,-0.065625,negative
premium economy,3.0,2.0,1.0,4.0,2,no,2022,11,fall,trip verified this is the worst experience i have ever had with any airline i flew with british airline on august 21st 2022 i had one checked bag that wa lost at heathrow airport i am aware that at that time there wa a system error with the baggage belt and many traveler were affected i filed a report for my missing bag on the same day i arrived at lax airport and that wa on august 21st i waited patiently for three week which is the time frame to either find the bag or be eligible for a compensation when i did not receive any update on my lost bag i filed a claim for compensation and that wa on september 11th since then i have been waiting for a response from the customer relation with no good sign of resolving the issue i emailed them and tried to update the claim but still no response until today i contacted the baggage team and they were not helpful and did not ease my prolonged waiting the only way to contact customer relation is via the website and theyre not even getting back to me every time i talk to a customer service agent they tell me to wait some more i have been waiting for almost three month now and my issue is not resolved yet this whole experience wa a hassle very unprofessional for a renowned airline like ba,0.007142857142857141,positive
economy class,1.0,1.0,1.0,1.0,1,no,2022,8,summer,trip verified flying lhr t5 to cpt november 2022 ba app and website not working properly would not load my ticket lhr t5 smooth and calm checking process quick but boarding card would not scan at security they gave me one for someone else to a different destination ran back to checkin to get correct one bag also tagged incorrectly and had disappeared someone ran off to find my bag in the depth of t5 and retag them amazingly they did show up in cape town told only main lounge wa open not b and c pier lounge turn out this wa false information b pier lounge wa open but i wa in main lounge which wa overcrowded and worn out arrived late to the gate train not working there wa a biz class lane quick but then a giant queue to get on the plane a they only had one airbridge not two seat comfy and cabin clean but the sink were taped up a the waste wa not working i wa offered hand sanitiser instead but this is disgusting imagine going to the bathroom and not being able to wash your hand a there is no sink unbelievable that ba dispatch plane in this condition food average wine served way too late choice of wine with cold food or eat food first and matching wine come a quarter of an hour later overall experience 210 flew air france fortalaza to cdg to lhr two week earlier which wa way better how embarrassing for ba,0.023888888888888897,positive
business class,4.0,2.0,1.0,1.0,1,no,2022,11,fall,not verified worst experience ever outbound flight wa cancelled and i wa not notified i wa rebooked on a very uncomfortable trip inbound flight delayed 1 hour also not notified on top of it they boarded my hand luggage which wa the only bag i had extra wait in milan then food is horrible,-0.35833333333333334,negative
economy class,2.0,5.0,2.0,2.0,1,no,2022,11,fall,trip verified check in wa a shamble at bwi just 3 counter open for a very full flight the bag drop queue wa even longer than the regular checkin queue boarding wa done by zone so that wa carried out reasonably well once on board the fa were fine not a engaging on my outbound flight to iad the aircraft wa cramped and the seat in economy were horrible i wa seated in an aisle seat row f where there is an entertainment box taking up a third of your legroom overall very cramped seat poor legroom and awful ife screen the meal wa mediocre and there wa no bar service before the meal this time on lading we were served a hot sandwich which had oozing cheese all over the wrapper so it wa not pleasant to handle but tasted very good the plane landed at a remote stand which meant that we had to be bussed to t5 and since it wa raining it wa not a nice experience overall i rate this just a a mediocre journey,-0.09675,negative
economy class,1.0,3.0,3.0,2.0,3,yes,2022,11,fall,trip verified beyond disgusted with the fact that my baggage ha yet to be delivered to me after 5 week of email and call to ba two piece reported 29th september ba response are generic non specific and all attempt to speak to a customer service worker are obstructed all this from an airline touting it value and claiming yo be one of the best in the world disgraceful doe not fully describe their customer service,0.0,neutral
business class,3.0,3.0,3.0,1.0,1,no,2022,10,fall,trip verified on july 19th 2022 i had submitted a complaint form with regard to the fact that ba had misplaced our luggage during our wedding trip to italy and weve lost 2 day and incurred additional expense in retrieving them for which i had provided all copy of receipt for i requested for my expense to be reimbursed they agreed i sent all requested information and wa told in 2 week i will be receiving it it 4 month later and british airway ha not processed my reimbursement and stopped answering my followup on the matter,-0.125,negative
economy class,5.0,5.0,3.0,1.0,1,no,2022,7,summer,trip verified i booked the flight on oct 8 but have to cancel the flight on the same day after learning that i cant get my entry visa in time for the flight and i did receive a confirmation email say my flight wa canceled but in the cancellation email the booking reference number is a different one so i requested cancellation but ba canceled another person flight and sent the confirmation to my email i assumed that my flight wa canceled but after more than 3 week i still have not received any refund so i reached out and it turned out my flight is still on and it is getting even more ridiculous when you try to reach out to ba i tried multiple different way phone call and email but none wa able to investigate what actually happened nor ha the authority help cancel my flight without paying penalty based on my experience no one read your email carefully no matter how much context you put in given all i have experienced i have zero faith in british airway,0.17051282051282052,positive
economy class,2.0,1.0,1.0,3.0,3,no,2022,10,fall,not verified ive generally been a loyal gold status flyer with ba if they fly the route im after but my recent flight to nairobi wa about a abysmal a you can get we should have departed at 1020 but after continuous delay finally left 45 hour late not ideal when youve then got an 8hr flight staff informed u virtually a we took off that the meal and drink service would be started and completed asap a they needed to get rest because of hour we had been delayed they couldnt get it out and away quickly enough that wa then basically the last you saw of them until they came around an hour or so before landing i sincerely hope they enjoyed their rest because when you pay full fare for business class service you actually expect a service they were all extremely miserable and clearly didnt want to be on board were still waiting for you to pay our compensation that ha been awarded to u by the official ombudsman in july for the cancellation of our flight to miami in march this wa cancelled at 3am for the 230 pm flight,0.05888888888888888,positive
business class,3.0,1.0,1.0,1.0,1,no,2022,10,fall,trip verified a great flight the suite on this aircraft really provide maximum comfort british ha returned to full service so meal were coursed menu and hot towel providedetc food wa quite good with choice provided for both meal service wa ok i prefer to have the same person serving me rather than a hodge pudge but thats my preference entertainment wa good a wa connectivity no real complaint except a minor one the tray table seemed far from me while eating in it closest position i actually felt like i wa in a true business class not by qatar standard but thats another story,0.26666666666666666,positive
